what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313224135093
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1313224170578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313224190890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313224191343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1313224195109
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1313224197546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313224198125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313224198390
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1313224221984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313224247984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313224248359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313224294031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313224307562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1313224422593
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1313224449843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313224450984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313224451281
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1313224472187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313224472843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1313224473500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1313224480031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1313224481875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1313224490875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1313224498625
